Date,Time,TimeStamp,Temp_unit,Temp
2/18/2023,3:27:00,AM,C,-13.5
2/18/2023,4:27:00,AM,C,-14
2/18/2023,5:27:00,AM,C,-14
2/18/2023,6:27:00,AM,C,-14
2/18/2023,7:27:00,AM,C,-14
2/18/2023,8:27:00,AM,C,-14
2/18/2023,9:27:00,AM,C,-14
2/18/2023,10:27:00,AM,C,-14
2/18/2023,11:27:00,AM,C,-14
2/18/2023,12:27:00,PM,C,-13.5
2/18/2023,1:27:00,PM,C,-9
2/18/2023,2:27:00,PM,C,-9.5
2/18/2023,3:27:00,PM,C,-9.5
2/18/2023,4:27:00,PM,C,-8.5
2/18/2023,5:27:00,PM,C,-7.5
2/18/2023,6:27:00,PM,C,-7
2/18/2023,7:27:00,PM,C,-7
2/18/2023,8:27:00,PM,C,-7
2/18/2023,9:27:00,PM,C,-7.5
2/18/2023,10:27:00,PM,C,-8.5
2/18/2023,11:27:00,PM,C,-9.5
2/19/2023,12:27:00,AM,C,-10
2/19/2023,1:27:00,AM,C,-11
2/19/2023,2:27:00,AM,C,-11.5
2/19/2023,3:27:00,AM,C,-11.5
2/19/2023,4:27:00,AM,C,-12
2/19/2023,5:27:00,AM,C,-12
2/19/2023,6:27:00,AM,C,-12
2/19/2023,7:27:00,AM,C,-12
2/19/2023,8:27:00,AM,C,-12
2/19/2023,9:27:00,AM,C,-12
2/19/2023,10:27:00,AM,C,-12
2/19/2023,11:27:00,AM,C,-12
2/19/2023,12:27:00,PM,C,-12
2/19/2023,1:27:00,PM,C,-7
2/19/2023,2:27:00,PM,C,-9
2/19/2023,3:27:00,PM,C,-9
2/19/2023,4:27:00,PM,C,-9
2/19/2023,5:27:00,PM,C,-9
2/19/2023,6:27:00,PM,C,-8.5
2/19/2023,7:27:00,PM,C,-8.5
2/19/2023,8:27:00,PM,C,-8.5
2/19/2023,9:27:00,PM,C,-8.5
2/19/2023,10:27:00,PM,C,-8.5
2/19/2023,11:27:00,PM,C,-8.5
2/20/2023,12:27:00,AM,C,-8
2/20/2023,1:27:00,AM,C,-8
2/20/2023,2:27:00,AM,C,-8.5
2/20/2023,3:27:00,AM,C,-8.5
2/20/2023,4:27:00,AM,C,-8.5
2/20/2023,5:27:00,AM,C,-8.5
2/20/2023,6:27:00,AM,C,-8.5
2/20/2023,7:27:00,AM,C,-8.5
2/20/2023,8:27:00,AM,C,-8.5
2/20/2023,9:27:00,AM,C,-8.5
2/20/2023,10:27:00,AM,C,-8.5
2/20/2023,11:27:00,AM,C,-8.5
2/20/2023,12:27:00,PM,C,-9
2/20/2023,1:27:00,PM,C,-9
2/20/2023,2:27:00,PM,C,-9
2/20/2023,3:27:00,PM,C,-9
2/20/2023,4:27:00,PM,C,-9
2/20/2023,5:27:00,PM,C,-8.5
2/20/2023,6:27:00,PM,C,-8.5
2/20/2023,7:27:00,PM,C,-8.5
2/20/2023,8:27:00,PM,C,-9
2/20/2023,9:27:00,PM,C,-9
2/20/2023,10:27:00,PM,C,-9
2/20/2023,11:27:00,PM,C,-9.5
2/21/2023,12:27:00,AM,C,-9.5
2/21/2023,1:27:00,AM,C,-9.5
2/21/2023,2:27:00,AM,C,-9.5
2/21/2023,3:27:00,AM,C,-9.5
2/21/2023,4:27:00,AM,C,-9.5
2/21/2023,5:27:00,AM,C,-10
2/21/2023,6:27:00,AM,C,-10
2/21/2023,7:27:00,AM,C,-10
2/21/2023,8:27:00,AM,C,-10
2/21/2023,9:27:00,AM,C,-10.5
2/21/2023,10:27:00,AM,C,-11
2/21/2023,11:27:00,AM,C,-11
2/21/2023,12:27:00,PM,C,-6
2/21/2023,1:27:00,PM,C,4
2/21/2023,2:27:00,PM,C,8.5
2/21/2023,3:27:00,PM,C,10.5
2/21/2023,4:27:00,PM,C,11.5
2/21/2023,5:27:00,PM,C,12
2/21/2023,6:27:00,PM,C,12.5
2/21/2023,7:27:00,PM,C,14
2/21/2023,8:27:00,PM,C,14
2/21/2023,9:27:00,PM,C,14
2/21/2023,10:27:00,PM,C,14.5
2/21/2023,11:27:00,PM,C,15
2/22/2023,12:27:00,AM,C,15
2/22/2023,1:27:00,AM,C,13.5
2/22/2023,2:27:00,AM,C,12.5
2/22/2023,3:27:00,AM,C,11
2/22/2023,4:27:00,AM,C,10
2/22/2023,5:27:00,AM,C,8.5
2/22/2023,6:27:00,AM,C,7.5
2/22/2023,7:27:00,AM,C,6.5
2/22/2023,8:27:00,AM,C,5.5
2/22/2023,9:27:00,AM,C,4
2/22/2023,10:27:00,AM,C,5.5
2/22/2023,11:27:00,AM,C,8
2/22/2023,12:27:00,PM,C,9.5
2/22/2023,1:27:00,PM,C,9.5
2/22/2023,2:27:00,PM,C,10
2/22/2023,3:27:00,PM,C,11
2/22/2023,4:27:00,PM,C,11.5
2/22/2023,5:27:00,PM,C,11
2/22/2023,6:27:00,PM,C,11
2/22/2023,7:27:00,PM,C,10.5
2/22/2023,8:27:00,PM,C,10.5
2/22/2023,9:27:00,PM,C,11
2/22/2023,10:27:00,PM,C,11.5
2/22/2023,11:27:00,PM,C,11.5
2/23/2023,12:27:00,AM,C,11
2/23/2023,1:27:00,AM,C,10.5
2/23/2023,2:27:00,AM,C,10
2/23/2023,3:27:00,AM,C,9.5
2/23/2023,4:27:00,AM,C,9.5
2/23/2023,5:27:00,AM,C,9
2/23/2023,6:27:00,AM,C,8
2/23/2023,7:27:00,AM,C,7.5
2/23/2023,8:27:00,AM,C,7
2/23/2023,9:27:00,AM,C,8.5
2/23/2023,10:27:00,AM,C,9
2/23/2023,11:27:00,AM,C,9
2/23/2023,12:27:00,PM,C,10
2/23/2023,1:27:00,PM,C,11
2/23/2023,2:27:00,PM,C,20
2/23/2023,3:27:00,PM,C,18.5
2/23/2023,4:27:00,PM,C,21
2/23/2023,5:27:00,PM,C,17
2/23/2023,6:27:00,PM,C,15
2/23/2023,7:27:00,PM,C,13.5
2/23/2023,8:27:00,PM,C,20.5
2/23/2023,9:27:00,PM,C,25
2/23/2023,10:27:00,PM,C,24
2/23/2023,11:27:00,PM,C,25
2/24/2023,12:27:00,AM,C,21.5
2/24/2023,1:27:00,AM,C,19.5
2/24/2023,2:27:00,AM,C,18.5
2/24/2023,3:27:00,AM,C,17.5
2/24/2023,4:27:00,AM,C,16.5
2/24/2023,5:27:00,AM,C,15.5
2/24/2023,6:27:00,AM,C,15
2/24/2023,7:27:00,AM,C,14.5
2/24/2023,8:27:00,AM,C,14.5
2/24/2023,9:27:00,AM,C,20.5
2/24/2023,10:27:00,AM,C,26
2/24/2023,11:27:00,AM,C,26.5
2/24/2023,12:27:00,PM,C,24.5
2/24/2023,1:27:00,PM,C,23.5
2/24/2023,2:27:00,PM,C,20
2/24/2023,3:27:00,PM,C,25
2/24/2023,4:27:00,PM,C,27.5
2/24/2023,5:27:00,PM,C,26.5
2/24/2023,6:27:00,PM,C,26
2/24/2023,7:27:00,PM,C,27.5
2/24/2023,8:27:00,PM,C,27.5
2/24/2023,9:27:00,PM,C,28
2/24/2023,10:27:00,PM,C,29
2/24/2023,11:27:00,PM,C,26.5
2/25/2023,12:27:00,AM,C,23.5
2/25/2023,1:27:00,AM,C,21.5
2/25/2023,2:27:00,AM,C,20
2/25/2023,3:27:00,AM,C,19
2/25/2023,4:27:00,AM,C,17.5
2/25/2023,5:27:00,AM,C,16.5
2/25/2023,6:27:00,AM,C,16
2/25/2023,7:27:00,AM,C,14.5
2/25/2023,8:27:00,AM,C,16
2/25/2023,9:27:00,AM,C,25
2/25/2023,10:27:00,AM,C,26.5
2/25/2023,11:27:00,AM,C,28.5
